Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,H Saggion,"Evaluation of Automatic Text Simplification: Where are we now, where should we go from here",2022.0,,lilloa.univ-lille.fr,https://lilloa.univ-lille.fr/handle/20.500.12210/75485,,186,2022-07-10 13:41,,,,,,,,,0,0.0,0,1,1.0,… The purpose of automatic text simplification is to adapt the … text simplification systems are quite well defined and researched in existing work but the evaluation of the simplification output …,https://lilloa.univ-lille.fr/bitstream/handle/20.500.12210/75485/https:/hal.archives-ouvertes.fr/hal-03701485/document?sequence=1,
4,"YS Kim, J Hullman, E Adar",Descipher: A text simplification tool for science journalism,2015.0,Ann Arbor,users.eecs.northwestern.edu,http://users.eecs.northwestern.edu/~jhullman/descipher.pdf,https://scholar.google.com/scholar?cites=706578152428188211&as_sdt=2005&sciodt=2007&hl=en,187,2022-07-10 13:41,PDF,,,,,,,,4,0.57,1,3,7.0,… lexical simplification suggestions in a tool for science journalists. We describe the user experience and text simplification … prior work in lexical simplification rules learned from Wikipedia. …,http://users.eecs.northwestern.edu/~jhullman/descipher.pdf,https://scholar.google.com/scholar?q=related:M7KIBRZFzgkJ:scholar.google.com/&scioq=intitle:text+intitle:simplification&hl=en&as_sdt=2007&as_ylo=2012&as_yhi=2022
14,"S Bott, H Saggion",Automatic simplification of Spanish text for e-accessibility,2012.0,… Conference on Computers for Handicapped Persons,Springer,https://link.springer.com/chapter/10.1007/978-3-642-31522-0_79,https://scholar.google.com/scholar?cites=13385609722814580892&as_sdt=2005&sciodt=2007&hl=en,188,2022-07-10 13:41,,10.1007/978-3-642-31522-0_79,,,,,,,14,1.4,7,2,10.0,"… In this paper we present an automatic text simplification system for Spanish which intends to … We are aware of the fact that this is only one aspect of text simplification, but we believe it to …",http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.434.3387&rep=rep1&type=pdf,https://scholar.google.com/scholar?q=related:nMhgdh89w7kJ:scholar.google.com/&scioq=intitle:text+intitle:simplification&hl=en&as_sdt=2007&as_ylo=2012&as_yhi=2022
4,"I Temnikova, G Maneva",The C-Score–Proposing a Reading Comprehension Metrics as a Common Evaluation Measure for Text Simplification,2013.0,… on Predicting and Improving Text …,aclanthology.org,https://aclanthology.org/W13-2903.pdf,https://scholar.google.com/scholar?cites=10501841702062214283&as_sdt=2005&sciodt=2007&hl=en,189,2022-07-10 13:41,PDF,,,,,,,,4,0.44,2,2,9.0,"… of common approaches for text simplification evaluation, by … for evaluating the results of Text Simplification (TS). An ex… text. The score can be used to evaluate the performance of a …",https://aclanthology.org/W13-2903.pdf,https://scholar.google.com/scholar?q=related:i0zNCmMJvpEJ:scholar.google.com/&scioq=intitle:text+intitle:simplification&hl=en&as_sdt=2007&as_ylo=2012&as_yhi=2022
4,"S Albertsson, E Rennes, A Jönsson",Similarity-based alignment of monolingual corpora for text simplification purposes,2016.0,Proceedings of the …,aclanthology.org,https://aclanthology.org/W16-4118/,https://scholar.google.com/scholar?cites=10667819597156924212&as_sdt=2005&sciodt=2007&hl=en,190,2022-07-10 13:41,HTML,,,,,,,,4,0.67,1,3,6.0,"… patterns for text rewriting algorithms, a subtask of automatic text simplification. We present two methods for the alignment of Swedish easy-to-read text segments to text segments from a …",https://aclanthology.org/W16-4118/,https://scholar.google.com/scholar?q=related:NDt9MGe1C5QJ:scholar.google.com/&scioq=intitle:text+intitle:simplification&hl=en&as_sdt=2007&as_ylo=2012&as_yhi=2022
1,"N Spring, A Rios, S Ebling",Exploring German Multi-Level Text Simplification,2021.0,,zora.uzh.ch,https://www.zora.uzh.ch/id/eprint/209615/,https://scholar.google.com/scholar?cites=1879280509548708597&as_sdt=2005&sciodt=2007&hl=en,191,2022-07-10 13:41,,,,,,,,,1,1.0,0,3,1.0,… We report on experiments in automatic text simplification (ATS) for German with multiple simplification levels along the Common European Framework of Reference for Languages (…,https://www.zora.uzh.ch/id/eprint/209615/1/2021.ranlp-main.150.pdf,https://scholar.google.com/scholar?q=related:9UL3pKqLFBoJ:scholar.google.com/&scioq=intitle:text+intitle:simplification&hl=en&as_sdt=2007&as_ylo=2012&as_yhi=2022
2,S Djamasbi,Improving manual and automated text simplification,2017.0,,wpi.edu,https://web.wpi.edu/Pubs/E-project/Available/E-project-032117-150637/unrestricted/Improving_Manual_and_Automated_Text_Simplification.pdf,https://scholar.google.com/scholar?cites=3538025615950794847&as_sdt=2005&sciodt=2007&hl=en,192,2022-07-10 13:41,PDF,,,,,,,,2,0.4,2,1,5.0,… text simplification and manual simplification to simplify text. Automated text simplification … Our team applied text simplification in the Content Clarifier Simplified mode. The complex …,https://web.wpi.edu/Pubs/E-project/Available/E-project-032117-150637/unrestricted/Improving_Manual_and_Automated_Text_Simplification.pdf,https://scholar.google.com/scholar?q=related:X9D6bI2XGTEJ:scholar.google.com/&scioq=intitle:text+intitle:simplification&hl=en&as_sdt=2007&as_ylo=2012&as_yhi=2022
3,"M Shojaeizadeh, S Djamasbi, P Chen…",Text simplification and pupillometry: an exploratory study,2017.0,… on Augmented Cognition,Springer,https://link.springer.com/chapter/10.1007/978-3-319-58625-0_5,https://scholar.google.com/scholar?cites=15530168886880499493&as_sdt=2005&sciodt=2007&hl=en,193,2022-07-10 13:41,HTML,10.1007/978-3-319-58625-0_5,,,,,,,3,0.6,1,4,5.0,"… The simplified text passage was … how text simplification, which was used to reduce cognitive load during reading, affected pupil dilation over time. Our results show that text simplification …",https://link.springer.com/chapter/10.1007/978-3-319-58625-0_5,https://scholar.google.com/scholar?q=related:JfdV_FE-htcJ:scholar.google.com/&scioq=intitle:text+intitle:simplification&hl=en&as_sdt=2007&as_ylo=2012&as_yhi=2022
0,RJ Kriz,Towards a Practically Useful Text Simplification System,2021.0,,search.proquest.com,https://search.proquest.com/openview/e7c7c9dfb37c9fb04b755cacc7999c1e/1?pq-origsite=gscholar&cbl=18750&diss=y,,194,2022-07-10 13:41,,,,,,,,,0,0.0,0,1,1.0,"… We begin with an overview of related work in the field of text simplification, and include a general discussion of generation and language modeling. First, we present previous work …",http://callison-burch.github.io/publications/dissertations/reno-kriz-thesis.pdf,https://scholar.google.com/scholar?q=related:ndQeHcrWEU8J:scholar.google.com/&scioq=intitle:text+intitle:simplification&hl=en&as_sdt=2007&as_ylo=2012&as_yhi=2022
2,"JSY Lee, W Zhao, W Xie",A customizable editor for text simplification,2016.0,"Proceedings of COLING 2016, the 26th …",aclanthology.org,https://aclanthology.org/C16-2020/,https://scholar.google.com/scholar?cites=8640227295244430643&as_sdt=2005&sciodt=2007&hl=en,195,2022-07-10 13:41,,,,,,,,,2,0.33,1,3,6.0,… The task of text simplification aims to rewrite a sentence so as to … both syntactic and lexical simplification. The former decomposes … Text simplification has been found to be beneficial for …,https://aclanthology.org/C16-2020.pdf,https://scholar.google.com/scholar?q=related:M62td_JA6HcJ:scholar.google.com/&scioq=intitle:text+intitle:simplification&hl=en&as_sdt=2007&as_ylo=2012&as_yhi=2022
1,H Saggion,Text simplification,2018.0,The Oxford Handbook of Computational …,oxfordhandbooks.com,https://www.oxfordhandbooks.com/view/10.1093/oxfordhb/9780199573691.001.0001/oxfordhb-9780199573691-e-52,https://scholar.google.com/scholar?cites=7262147221852099235&as_sdt=2005&sciodt=2007&hl=en,196,2022-07-10 13:41,,10.1093/oxfordhb/9780199573691.001.0001/oxfordhb-9780199573691-e-52,,,,,,,1,0.25,1,1,4.0,"… (syntactic simplification). In this chapter, after briefly introducing the topic of text readability, we give … We also describe simplification applications and full systems also outline language …",,https://scholar.google.com/scholar?q=related:o5IV-WtUyGQJ:scholar.google.com/&scioq=intitle:text+intitle:simplification&hl=en&as_sdt=2007&as_ylo=2012&as_yhi=2022
2,"B Arfé, J Oakhill, E Pianta",Text simplification and its effects on young poor readers,2016.0,ELN (European Literacy Network) COST IS140 …,eln.eu,https://www.eln.eu/fotos/editor2/text_simplification_and_its_effects_on_young_poor_readers.pdf,https://scholar.google.com/scholar?cites=11074376761081168473&as_sdt=2005&sciodt=2007&hl=en,197,2022-07-10 13:41,PDF,,,,,,,,2,0.33,1,3,6.0,"… ∎ Current systems of text simplification offer a single level of text simplification, that is achieved by a linguistic and systematic simplification of the text … ∎ Text simplification had …",https://www.eln.eu/fotos/editor2/text_simplification_and_its_effects_on_young_poor_readers.pdf,https://scholar.google.com/scholar?q=related:WYIVWf0WsJkJ:scholar.google.com/&scioq=intitle:text+intitle:simplification&hl=en&as_sdt=2007&as_ylo=2012&as_yhi=2022
0,O Alonzo,The use of automatic text simplification to provide reading assistance to deaf and hard-of-hearing individuals in computing fields,2022.0,ACM SIGACCESS Accessibility and Computing,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3523265.3523268,,198,2022-07-10 13:41,,10.1145/3523265.3523268,,,,,,,0,0.0,0,1,1.0,"… what aspects of the text increase their complexity) … text simplification needs of DHH adults in the context of ATS have not been explored. Thus, in our work, we explore the simplification …",,https://scholar.google.com/scholar?q=related:7oEtIh-r1G8J:scholar.google.com/&scioq=intitle:text+intitle:simplification&hl=en&as_sdt=2007&as_ylo=2012&as_yhi=2022
3,"S Nisioi, F Nauze",An ensemble method for quality assessment of text simplification,2016.0,Quality Assessment for Text Simplification (QATS) …,lrec-conf.org,http://www.lrec-conf.org/proceedings/lrec2016/workshops/LREC2016Workshop-QATS_Proceedings.pdf#page=53,https://scholar.google.com/scholar?cites=16189165869924592249&as_sdt=2005&sciodt=2007&hl=en,199,2022-07-10 13:41,PDF,,,,,,,,3,0.5,2,2,6.0,"… , with text simplification guidelines be… text simplification process. We are now facing the last stage in this evolution where we need to evaluate our systems for automatic text simplification …",http://www.lrec-conf.org/proceedings/lrec2016/workshops/LREC2016Workshop-QATS_Proceedings.pdf#page=53,https://scholar.google.com/scholar?q=related:eaq7tpV4q-AJ:scholar.google.com/&scioq=intitle:text+intitle:simplification&hl=en&as_sdt=2007&as_ylo=2012&as_yhi=2022
8,"S Stajner, H Saggion",Adapting text simplification decisions to different text genres and target users,2013.0,Procesamiento del lenguaje natural,journal.sepln.org,http://journal.sepln.org/sepln/ojs/ojs/index.php/pln/article/view/4881,https://scholar.google.com/scholar?cites=13366255231274884711&as_sdt=2005&sciodt=2007&hl=en,200,2022-07-10 13:41,,,,,,,,,8,0.89,4,2,9.0,"… and split decisions in Spanish text simplification for two different corpora … text genre in a text simplification system aimed at a different target population. Keywords: Text simplification, …",http://journal.sepln.org/sepln/ojs/ojs/index.php/pln/article/download/4881/2896,https://scholar.google.com/scholar?q=related:Z55YvVB6frkJ:scholar.google.com/&scioq=intitle:text+intitle:simplification&hl=en&as_sdt=2007&as_ylo=2012&as_yhi=2022
3,"T Kajiwara, A Fujita",Semantic features based on word alignments for estimating quality of text simplification,2017.0,Proceedings of the Eighth International Joint …,aclanthology.org,https://aclanthology.org/I17-2019/,https://scholar.google.com/scholar?cites=2012935605961778966&as_sdt=2005&sciodt=2007&hl=en,201,2022-07-10 13:41,,,,,,,,,3,0.6,2,2,5.0,"… that are prevalent in text simplification (Coster and Kauchak, 2011… text simplification assessed by humans. In order to properly account for the surfacelevel inequivalency occurring in text …",https://aclanthology.org/I17-2019.pdf,https://scholar.google.com/scholar?q=related:FmcWxURi7xsJ:scholar.google.com/&scioq=intitle:text+intitle:simplification&hl=en&as_sdt=2007&as_ylo=2012&as_yhi=2022
0,"L Ermakova, J Mothe, E SanJuan",Overview of the SimpleText Workshop at INFORSID-2021: Scientific Text Simplification and Popularization.,2021.0,CLEF (Working Notes),ceur-ws.org,http://ceur-ws.org/Vol-2936/paper-200.pdf,,202,2022-07-10 13:41,PDF,,,,,,,,0,0.0,0,3,1.0,"… Text simplification aims to reduce these obstacles. In this … challenges of scientific text simplification approaches to improve … the fields of medical text simplification, didactics, translation …",http://ceur-ws.org/Vol-2936/paper-200.pdf,https://scholar.google.com/scholar?q=related:z_jYnA5wGL8J:scholar.google.com/&scioq=intitle:text+intitle:simplification&hl=en&as_sdt=2007&as_ylo=2012&as_yhi=2022
0,"T Sakakini, JY Lee, A Duri, RFL Azevedo…",Context-Aware Automatic Text Simplification of Health Materials in Low-Resource Domains,2020.0,… on Health Text …,aclanthology.org,https://aclanthology.org/2020.louhi-1.13/,,203,2022-07-10 13:41,HTML,,,,,,,,0,0.0,0,5,2.0,… We address potential barriers to their comprehension by developing a context-aware text simplification system for health material. Given the scarcity of annotated parallel corpora in …,https://aclanthology.org/2020.louhi-1.13/,https://scholar.google.com/scholar?q=related:qSu8lcRbGEgJ:scholar.google.com/&scioq=intitle:text+intitle:simplification&hl=en&as_sdt=2007&as_ylo=2012&as_yhi=2022
3,"Y Gu, G Leroy, D Kauchak",When synonyms are not enough: Optimal parenthetical insertion for text simplification,2017.0,AMIA Annual Symposium Proceedings,ncbi.nlm.nih.gov,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5977593/,https://scholar.google.com/scholar?cites=7188235265066094878&as_sdt=2005&sciodt=2007&hl=en,204,2022-07-10 13:41,HTML,,,,,,,,3,0.6,1,3,5.0,"… text simplification system for writers, which will automatically identify difficult text and suggest options for simplification. … to create coherent text. We examine four factors that may affect …",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5977593/,https://scholar.google.com/scholar?q=related:HlEzgOO9wWMJ:scholar.google.com/&scioq=intitle:text+intitle:simplification&hl=en&as_sdt=2007&as_ylo=2012&as_yhi=2022
0,"AL Megna, D Schicchi, GL Bosco…",A Controllable Text Simplification System for the Italian Language,2021.0,2021 IEEE 15th …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9364415/,,205,2022-07-10 13:41,,,,,,,,,0,0.0,0,4,1.0,"… In this paper, we give a contribution to the enhancement of the Automated Text Simplification … INTRODUCTION Text simplification (TS) is the process that aims at modifying a text to …",,https://scholar.google.com/scholar?q=related:enNF4ei18QEJ:scholar.google.com/&scioq=intitle:text+intitle:simplification&hl=en&as_sdt=2007&as_ylo=2012&as_yhi=2022
0,"SV Pervukhina, GV Basenko…",Approaches to Text Simplification: Can Computer Technologies Outdo a Human Mind?,2021.0,… Online Journal of …,journalarticle.ukm.my,http://journalarticle.ukm.my/18122/1/42792-164846-5-PB.pdf,,206,2022-07-10 13:41,PDF,,,,,,,,0,0.0,0,3,1.0,"… of the secondary text who makes changes in the text composition, as … text simplification, computer simplification and summarization. The authors compare humanauthored simplification …",http://journalarticle.ukm.my/18122/1/42792-164846-5-PB.pdf,https://scholar.google.com/scholar?q=related:9gCk9wcrHn4J:scholar.google.com/&scioq=intitle:text+intitle:simplification&hl=en&as_sdt=2007&as_ylo=2012&as_yhi=2022
1,"D Kauchak, G Leroy",A web-based medical text simplification tool,2020.0,53rd Annual Hawaii International …,arizona.pure.elsevier.com,https://arizona.pure.elsevier.com/en/publications/a-web-based-medical-text-simplification-tool,https://scholar.google.com/scholar?cites=16461882464304984742&as_sdt=2005&sciodt=2007&hl=en,207,2022-07-10 13:41,,,,,,,,,1,0.5,1,2,2.0,"… In this paper, we introduce a web-based text simplification tool that helps content-producers simplify existing text materials to make them more broadly accessible. The tool uses features …",,https://scholar.google.com/scholar?q=related:pnIh6-FadOQJ:scholar.google.com/&scioq=intitle:text+intitle:simplification&hl=en&as_sdt=2007&as_ylo=2012&as_yhi=2022
